time,GHI_Wm2,sun_height,temp_air_C,wind_speed,interpolated,temp_cell_C,P_dc_kW,P_ac_kW
2020-01-01 01:10:00+01:00,0.0,0.0,1.63,2.0,0.0,1.63,0.0,0.0
2020-01-01 02:10:00+01:00,0.0,0.0,0.9,2.07,0.0,0.9,0.0,0.0
2020-01-01 03:10:00+01:00,0.0,0.0,0.53,2.48,0.0,0.53,0.0,0.0
2020-01-01 04:10:00+01:00,0.0,0.0,-0.03,2.62,0.0,-0.03,0.0,0.0
2020-01-01 05:10:00+01:00,0.0,0.0,-0.35,2.48,0.0,-0.35,0.0,0.0
2020-01-01 06:10:00+01:00,0.0,0.0,-0.54,2.55,0.0,-0.54,0.0,0.0
2020-01-01 07:10:00+01:00,0.0,0.0,-0.74,2.62,0.0,-0.74,0.0,0.0
2020-01-01 08:10:00+01:00,0.0,0.0,-0.79,2.9,0.0,-0.79,0.0,0.0
2020-01-01 09:10:00+01:00,33.96,3.2,-0.57,3.03,0.0,0.17269768092867832,16.05299252121974,13.2273509684694
2020-01-01 10:10:00+01:00,220.18,9.12,0.12,3.24,0.0,4.788628714886688,102.33164033483675,97.5709586619895
2020-01-01 11:10:00+01:00,315.27,13.28,1.29,3.1,0.0,8.113435200415548,144.7230829291078,138.80694797935584
2020-01-01 12:10:00+01:00,383.72,15.33,2.56,3.24,0.0,10.69628036368571,174.44003207401605,167.6334890926922
2020-01-01 13:10:00+01:00,389.15,15.08,3.42,2.97,0.0,12.007702031124488,176.0307387378912,169.1746644304699
2020-01-01 14:10:00+01:00,315.31,12.56,3.92,2.69,0.0,11.185274334325662,143.0754843773873,137.20677697686307
2020-01-01 15:10:00+01:00,195.55,7.99,3.6,2.76,0.0,8.056634699533255,89.78533314535079,85.34075513494233
2020-01-01 16:10:00+01:00,0.0,0.0,2.62,2.9,0.0,2.62,0.0,0.0
2020-01-01 17:10:00+01:00,0.0,0.0,1.55,2.97,0.0,1.55,0.0,0.0
2020-01-01 18:10:00+01:00,0.0,0.0,0.89,3.03,0.0,0.89,0.0,0.0
2020-01-01 19:10:00+01:00,0.0,0.0,0.59,3.17,0.0,0.59,0.0,0.0
2020-01-01 20:10:00+01:00,0.0,0.0,0.6,3.66,0.0,0.6,0.0,0.0
2020-01-01 21:10:00+01:00,0.0,0.0,0.52,3.72,0.0,0.52,0.0,0.0
2020-01-01 22:10:00+01:00,0.0,0.0,0.39,3.52,0.0,0.39,0.0,0.0
2020-01-01 23:10:00+01:00,0.0,0.0,0.23,3.24,0.0,0.23,0.0,0.0
2020-01-02 00:10:00+01:00,0.0,0.0,0.0,3.03,0.0,0.0,0.0,0.0
2020-01-02 01:10:00+01:00,0.0,0.0,-0.24,2.97,0.0,-0.24,0.0,0.0
2020-01-02 02:10:00+01:00,0.0,0.0,-0.45,2.97,0.0,-0.45,0.0,0.0
2020-01-02 03:10:00+01:00,0.0,0.0,-0.57,2.9,0.0,-0.57,0.0,0.0
2020-01-02 04:10:00+01:00,0.0,0.0,-0.61,2.97,0.0,-0.61,0.0,0.0
2020-01-02 05:10:00+01:00,0.0,0.0,-0.74,2.97,0.0,-0.74,0.0,0.0
2020-01-02 06:10:00+01:00,0.0,0.0,-0.68,3.03,0.0,-0.68,0.0,0.0
2020-01-02 07:10:00+01:00,0.0,0.0,-0.58,3.1,0.0,-0.58,0.0,0.0
2020-01-02 08:10:00+01:00,0.0,0.0,-1.43,3.38,0.0,-1.43,0.0,0.0
2020-01-02 09:10:00+01:00,9.94,3.22,-1.09,3.52,0.0,-0.8874603071104881,4.716792731378606,2.103867433359206
2020-01-02 10:10:00+01:00,63.0,9.16,-0.2,3.17,0.0,1.14953344700832,29.674436555682174,26.58043906924003
2020-01-02 11:10:00+01:00,96.78,13.34,0.72,3.31,0.0,2.7514690892603753,45.31892605305117,41.899533605815314
2020-01-02 12:10:00+01:00,122.71,15.41,1.73,3.31,0.0,4.3057550314439,57.13305217615741,53.45575913364403
2020-01-02 13:10:00+01:00,112.15,15.18,2.56,3.66,0.0,4.801457876980637,52.1207583784462,48.554162449557076
2020-01-02 14:10:00+01:00,174.52,12.67,3.07,3.93,0.0,6.433838924311697,80.6166862611981,76.39563985354611
2020-01-02 15:10:00+01:00,69.38,8.11,3.4,4.07,0.0,4.713050258522147,32.25431474566962,29.107922456280832
2020-01-02 16:10:00+01:00,0.0,0.0,3.46,4.28,0.0,3.46,0.0,0.0
2020-01-02 17:10:00+01:00,0.0,0.0,3.41,4.41,0.0,3.41,0.0,0.0
2020-01-02 18:10:00+01:00,0.0,0.0,3.55,4.62,0.0,3.55,0.0,0.0
2020-01-02 19:10:00+01:00,0.0,0.0,3.72,4.62,0.0,3.72,0.0,0.0
2020-01-02 20:10:00+01:00,0.0,0.0,3.15,4.41,0.0,3.15,0.0,0.0
2020-01-02 21:10:00+01:00,0.0,0.0,3.3,4.62,0.0,3.3,0.0,0.0
2020-01-02 22:10:00+01:00,0.0,0.0,3.53,4.76,0.0,3.53,0.0,0.0
2020-01-02 23:10:00+01:00,0.0,0.0,3.7,4.83,0.0,3.7,0.0,0.0
2020-01-03 00:10:00+01:00,0.0,0.0,4.03,4.9,0.0,4.03,0.0,0.0
2020-01-03 01:10:00+01:00,0.0,0.0,4.27,5.1,0.0,4.27,0.0,0.0
2020-01-03 02:10:00+01:00,0.0,0.0,4.62,5.1,0.0,4.62,0.0,0.0
2020-01-03 03:10:00+01:00,0.0,0.0,4.95,5.03,0.0,4.95,0.0,0.0
2020-01-03 04:10:00+01:00,0.0,0.0,5.27,4.97,0.0,5.27,0.0,0.0
2020-01-03 05:10:00+01:00,0.0,0.0,5.51,4.97,0.0,5.51,0.0,0.0
2020-01-03 06:10:00+01:00,0.0,0.0,5.65,4.97,0.0,5.65,0.0,0.0
2020-01-03 07:10:00+01:00,0.0,0.0,5.75,4.97,0.0,5.75,0.0,0.0
2020-01-03 08:10:00+01:00,0.0,0.0,6.43,5.31,0.0,6.43,0.0,0.0
2020-01-03 09:10:00+01:00,43.2,3.25,6.67,5.45,0.0,7.363663894152028,19.88645031800893,16.986694037090537
2020-01-03 10:10:00+01:00,192.78,9.21,6.92,5.45,0.0,10.015475127653424,87.86399273241247,83.46677958446172
2020-01-03 11:10:00+01:00,88.03,13.41,7.29,5.52,0.0,8.692716518369323,40.322011883607274,37.00854869496811
2020-01-03 12:10:00+01:00,93.97,15.49,7.67,5.72,0.0,9.13542367383602,42.97126608827576,39.60187495022017
2020-01-03 13:10:00+01:00,41.74,15.28,8.04,6.0,0.0,8.672041187159296,19.120429881458517,16.23557175536707
2020-01-03 14:10:00+01:00,52.67,12.78,8.56,6.41,0.0,9.32505859590613,24.068130561656233,21.08626926615198
2020-01-03 15:10:00+01:00,9.94,8.23,8.54,6.41,0.0,8.684383566419346,4.553144831041641,1.9432196488553608
2020-01-03 16:10:00+01:00,0.0,0.0,8.45,6.55,0.0,8.45,0.0,0.0
2020-01-03 17:10:00+01:00,0.0,0.0,8.13,6.28,0.0,8.13,0.0,0.0
2020-01-03 18:10:00+01:00,0.0,0.0,7.94,6.34,0.0,7.94,0.0,0.0
2020-01-03 19:10:00+01:00,0.0,0.0,7.36,5.72,0.0,7.36,0.0,0.0
2020-01-03 20:10:00+01:00,0.0,0.0,6.62,4.9,0.0,6.62,0.0,0.0
2020-01-03 21:10:00+01:00,0.0,0.0,5.84,4.28,0.0,5.84,0.0,0.0
2020-01-03 22:10:00+01:00,0.0,0.0,5.43,3.93,0.0,5.43,0.0,0.0
2020-01-03 23:10:00+01:00,0.0,0.0,4.97,3.52,0.0,4.97,0.0,0.0
2020-01-04 00:10:00+01:00,0.0,0.0,4.32,2.97,0.0,4.32,0.0,0.0
2020-01-04 01:10:00+01:00,0.0,0.0,3.8,3.03,0.0,3.8,0.0,0.0
2020-01-04 02:10:00+01:00,0.0,0.0,3.35,3.24,0.0,3.35,0.0,0.0
2020-01-04 03:10:00+01:00,0.0,0.0,2.87,3.38,0.0,2.87,0.0,0.0
2020-01-04 04:10:00+01:00,0.0,0.0,2.53,3.59,0.0,2.53,0.0,0.0
2020-01-04 05:10:00+01:00,0.0,0.0,2.66,3.93,0.0,2.66,0.0,0.0
2020-01-04 06:10:00+01:00,0.0,0.0,2.73,4.14,0.0,2.73,0.0,0.0
2020-01-04 07:10:00+01:00,0.0,0.0,3.01,4.34,0.0,3.01,0.0,0.0
2020-01-04 08:10:00+01:00,0.0,0.0,3.18,4.55,0.0,3.18,0.0,0.0
2020-01-04 09:10:00+01:00,39.81,3.29,3.47,4.9,0.0,4.150326748239798,18.545943846502425,15.672229865066711
2020-01-04 10:10:00+01:00,43.73,9.27,3.86,5.17,0.0,4.584452808683493,20.339467631323185,17.43087999550645
2020-01-04 11:10:00+01:00,40.75,13.48,4.16,5.52,0.0,4.809332024577417,18.937663918397366,16.056353857493356
2020-01-04 12:10:00+01:00,62.61,15.59,4.52,6.0,0.0,5.468061780738946,29.02567880128165,25.944778340394087
2020-01-04 13:10:00+01:00,120.67,15.39,4.7,5.59,0.0,6.608260536786241,55.70534966576473,52.059779672793056
2020-01-04 14:10:00+01:00,33.79,12.91,4.93,5.66,0.0,5.460335371595746,15.665321860605301,12.847113982395214
2020-01-04 15:10:00+01:00,24.85,8.37,5.02,5.52,0.0,5.415973026030645,11.522560480921397,8.783086632408375
2020-01-04 16:10:00+01:00,0.0,0.0,5.23,5.52,0.0,5.23,0.0,0.0
2020-01-04 17:10:00+01:00,0.0,0.0,5.45,5.52,0.0,5.45,0.0,0.0
2020-01-04 18:10:00+01:00,0.0,0.0,5.53,5.1,0.0,5.53,0.0,0.0
2020-01-04 19:10:00+01:00,0.0,0.0,5.56,4.69,0.0,5.56,0.0,0.0
2020-01-04 20:10:00+01:00,0.0,0.0,5.44,4.0,0.0,5.44,0.0,0.0
2020-01-04 21:10:00+01:00,0.0,0.0,5.14,3.45,0.0,5.14,0.0,0.0
2020-01-04 22:10:00+01:00,0.0,0.0,5.0,3.03,0.0,5.0,0.0,0.0
2020-01-04 23:10:00+01:00,0.0,0.0,4.92,2.28,0.0,4.92,0.0,0.0
2020-01-05 00:10:00+01:00,0.0,0.0,4.85,1.79,0.0,4.85,0.0,0.0
2020-01-05 01:10:00+01:00,0.0,0.0,4.87,1.59,0.0,4.87,0.0,0.0
2020-01-05 02:10:00+01:00,0.0,0.0,4.65,1.45,0.0,4.65,0.0,0.0
2020-01-05 03:10:00+01:00,0.0,0.0,4.66,1.17,0.0,4.66,0.0,0.0
2020-01-05 04:10:00+01:00,0.0,0.0,4.71,1.17,0.0,4.71,0.0,0.0
2020-01-05 05:10:00+01:00,0.0,0.0,4.84,1.66,0.0,4.84,0.0,0.0
2020-01-05 06:10:00+01:00,0.0,0.0,4.96,2.07,0.0,4.96,0.0,0.0
2020-01-05 07:10:00+01:00,0.0,0.0,5.06,2.21,0.0,5.06,0.0,0.0
2020-01-05 08:10:00+01:00,0.0,0.0,4.73,2.34,0.0,4.73,0.0,0.0
2020-01-05 09:10:00+01:00,11.93,3.34,4.57,2.14,0.0,4.870976850263387,5.5429395034233355,2.914837975554595
2020-01-05 10:10:00+01:00,49.76,9.33,4.7,2.14,0.0,5.955373685591459,23.026776241296545,20.0654841003978
2020-01-05 11:10:00+01:00,47.71,13.56,5.07,2.69,0.0,6.169318887731684,22.060568288890074,19.11828819080213
2020-01-05 12:10:00+01:00,68.58,15.69,5.27,2.9,0.0,6.799574449103399,31.63627851696244,28.502483443397917
2020-01-05 13:10:00+01:00,60.63,15.51,5.63,3.24,0.0,6.915579793730492,27.956808443022528,24.89741727704892
2020-01-05 14:10:00+01:00,53.67,13.04,5.88,3.17,0.0,7.029673969856136,24.736983924625054,21.741868299860833
2020-01-05 15:10:00+01:00,25.84,8.51,5.78,3.03,0.0,6.345115078774943,11.940312629346865,9.192957716800386
2020-01-05 16:10:00+01:00,0.0,0.0,5.47,2.97,0.0,5.47,0.0,0.0
2020-01-05 17:10:00+01:00,0.0,0.0,4.96,2.97,0.0,4.96,0.0,0.0
2020-01-05 18:10:00+01:00,0.0,0.0,4.8,3.03,0.0,4.8,0.0,0.0
2020-01-05 19:10:00+01:00,0.0,0.0,4.67,3.03,0.0,4.67,0.0,0.0
2020-01-05 20:10:00+01:00,0.0,0.0,4.73,3.1,0.0,4.73,0.0,0.0
2020-01-05 21:10:00+01:00,0.0,0.0,4.49,2.97,0.0,4.49,0.0,0.0
2020-01-05 22:10:00+01:00,0.0,0.0,4.27,2.76,0.0,4.27,0.0,0.0
2020-01-05 23:10:00+01:00,0.0,0.0,4.05,2.62,0.0,4.05,0.0,0.0
2020-01-06 00:10:00+01:00,0.0,0.0,3.93,2.69,0.0,3.93,0.0,0.0
2020-01-06 01:10:00+01:00,0.0,0.0,3.98,2.83,0.0,3.98,0.0,0.0
2020-01-06 02:10:00+01:00,0.0,0.0,3.65,2.83,0.0,3.65,0.0,0.0
2020-01-06 03:10:00+01:00,0.0,0.0,3.69,2.83,0.0,3.69,0.0,0.0
2020-01-06 04:10:00+01:00,0.0,0.0,3.21,2.83,0.0,3.21,0.0,0.0
2020-01-06 05:10:00+01:00,0.0,0.0,3.12,2.83,0.0,3.12,0.0,0.0
2020-01-06 06:10:00+01:00,0.0,0.0,3.32,2.76,0.0,3.32,0.0,0.0
2020-01-06 07:10:00+01:00,0.0,0.0,3.33,2.69,0.0,3.33,0.0,0.0
2020-01-06 08:10:00+01:00,0.0,0.0,3.7,2.69,0.0,3.7,0.0,0.0
2020-01-06 09:10:00+01:00,10.93,3.39,3.63,2.69,0.0,3.881845639130314,5.096912854722605,2.4770111527061767
2020-01-06 10:10:00+01:00,64.89,9.4,3.6,2.83,0.0,5.062896666155664,30.127896052773036,27.024725435309534
2020-01-06 11:10:00+01:00,83.15,13.65,4.07,3.17,0.0,5.851169938392728,38.49312737775095,35.217966086270835
2020-01-06 12:10:00+01:00,134.9,15.8,4.6,3.45,0.0,7.375834396477221,62.09629989665419,58.30753478934006
2020-01-06 13:10:00+01:00,392.05,15.63,4.93,3.66,0.0,12.765609100938553,176.83146787740048,169.95038864989166
2020-01-06 14:10:00+01:00,326.4,13.17,5.09,3.66,0.0,11.61351182386518,147.86728155398748,141.86007269043233
2020-01-06 15:10:00+01:00,209.63,8.65,5.08,3.38,0.0,9.436473091821975,95.75254129070954,91.15909310717633
2020-01-06 16:10:00+01:00,5.96,2.42,4.41,3.52,0.0,4.531442310827112,2.772627278583249,0.19521396341433464
2020-01-06 17:10:00+01:00,0.0,0.0,3.62,3.86,0.0,3.62,0.0,0.0
2020-01-06 18:10:00+01:00,0.0,0.0,3.4,4.28,0.0,3.4,0.0,0.0
2020-01-06 19:10:00+01:00,0.0,0.0,3.39,4.62,0.0,3.39,0.0,0.0
2020-01-06 20:10:00+01:00,0.0,0.0,2.68,4.83,0.0,2.68,0.0,0.0
2020-01-06 21:10:00+01:00,0.0,0.0,2.63,4.62,0.0,2.63,0.0,0.0
2020-01-06 22:10:00+01:00,0.0,0.0,2.48,4.28,0.0,2.48,0.0,0.0
2020-01-06 23:10:00+01:00,0.0,0.0,2.4,4.21,0.0,2.4,0.0,0.0
2020-01-07 00:10:00+01:00,0.0,0.0,2.59,4.14,0.0,2.59,0.0,0.0
2020-01-07 01:10:00+01:00,0.0,0.0,2.79,3.86,0.0,2.79,0.0,0.0
2020-01-07 02:10:00+01:00,0.0,0.0,3.37,3.72,0.0,3.37,0.0,0.0
2020-01-07 03:10:00+01:00,0.0,0.0,4.0,3.79,0.0,4.0,0.0,0.0
2020-01-07 04:10:00+01:00,0.0,0.0,4.44,3.86,0.0,4.44,0.0,0.0
2020-01-07 05:10:00+01:00,0.0,0.0,4.83,3.72,0.0,4.83,0.0,0.0
2020-01-07 06:10:00+01:00,0.0,0.0,5.03,3.59,0.0,5.03,0.0,0.0
2020-01-07 07:10:00+01:00,0.0,0.0,5.37,3.59,0.0,5.37,0.0,0.0
2020-01-07 08:10:00+01:00,0.0,0.0,4.75,2.97,0.0,4.75,0.0,0.0
2020-01-07 09:10:00+01:00,19.91,3.45,4.84,2.76,0.0,5.293754011085181,9.236144335139585,6.539572615194483
2020-01-07 10:10:00+01:00,41.74,9.48,5.0,2.69,0.0,5.961760016221348,19.31500855550743,16.42637028660374
2020-01-07 11:10:00+01:00,50.69,13.75,5.6,3.59,0.0,6.62289145929017,23.39894128691716,20.43030737296642
2020-01-07 12:10:00+01:00,94.17,15.91,6.25,3.66,0.0,8.132105111683162,43.225233418008415,39.8504531477978
2020-01-07 13:10:00+01:00,119.72,15.76,6.76,3.93,0.0,9.067579624218407,54.76037851190834,51.135721301066035
2020-01-07 14:10:00+01:00,53.67,13.32,7.03,4.14,0.0,8.036609449787688,24.644031293827418,21.65075967342245
2020-01-07 15:10:00+01:00,26.83,8.8,7.09,4.14,0.0,7.593210947229433,12.340181538491633,9.585270666457165
2020-01-07 16:10:00+01:00,9.94,2.58,6.93,3.86,0.0,7.123376184769582,4.579833062044231,1.9694187484048244
2020-01-07 17:10:00+01:00,0.0,0.0,6.69,3.79,0.0,6.69,0.0,0.0
2020-01-07 18:10:00+01:00,0.0,0.0,6.43,3.86,0.0,6.43,0.0,0.0
2020-01-07 19:10:00+01:00,0.0,0.0,5.89,4.14,0.0,5.89,0.0,0.0
2020-01-07 20:10:00+01:00,0.0,0.0,5.46,4.69,0.0,5.46,0.0,0.0
2020-01-07 21:10:00+01:00,0.0,0.0,5.3,5.03,0.0,5.3,0.0,0.0
2020-01-07 22:10:00+01:00,0.0,0.0,5.13,5.17,0.0,5.13,0.0,0.0
2020-01-07 23:10:00+01:00,0.0,0.0,4.94,5.17,0.0,4.94,0.0,0.0
2020-01-08 00:10:00+01:00,0.0,0.0,4.87,5.17,0.0,4.87,0.0,0.0
2020-01-08 01:10:00+01:00,0.0,0.0,4.95,5.24,0.0,4.95,0.0,0.0
2020-01-08 02:10:00+01:00,0.0,0.0,5.13,5.24,0.0,5.13,0.0,0.0
2020-01-08 03:10:00+01:00,0.0,0.0,5.49,5.31,0.0,5.49,0.0,0.0
2020-01-08 04:10:00+01:00,0.0,0.0,6.09,5.1,0.0,6.09,0.0,0.0
2020-01-08 05:10:00+01:00,0.0,0.0,6.78,4.9,0.0,6.78,0.0,0.0
2020-01-08 06:10:00+01:00,0.0,0.0,7.56,4.76,0.0,7.56,0.0,0.0
2020-01-08 07:10:00+01:00,0.0,0.0,8.28,4.83,0.0,8.28,0.0,0.0
2020-01-08 08:10:00+01:00,0.0,0.0,7.84,4.83,0.0,7.84,0.0,0.0
2020-01-08 09:10:00+01:00,11.93,3.52,8.23,4.62,0.0,8.440774406015462,5.469688685498325,2.8429348372744467
2020-01-08 10:10:00+01:00,38.76,9.57,8.62,4.48,0.0,9.316581073698133,17.71236962624355,14.854781651844526
2020-01-08 11:10:00+01:00,89.92,13.86,8.98,4.55,0.0,10.582223726880725,40.89548788106369,37.56996281515069
2020-01-08 12:10:00+01:00,33.79,16.04,9.31,4.48,0.0,9.91726198349484,15.406290634233661,12.59304345283619
2020-01-08 13:10:00+01:00,63.61,15.9,9.64,4.48,0.0,10.78317652471461,28.907751282972196,25.829228132185243
2020-01-08 14:10:00+01:00,29.82,13.47,9.87,4.28,0.0,10.419422203879488,13.570443667394137,10.79221038409848
2020-01-08 15:10:00+01:00,22.86,8.96,10.02,4.0,0.0,10.45659281894576,10.401635135633308,7.683243270049078
2020-01-08 16:10:00+01:00,1.99,2.74,10.07,3.79,0.0,10.10907814844198,0.9066686473135129,0.0
2020-01-08 17:10:00+01:00,0.0,0.0,10.1,3.52,0.0,10.1,0.0,0.0
2020-01-08 18:10:00+01:00,0.0,0.0,10.08,3.24,0.0,10.08,0.0,0.0
2020-01-08 19:10:00+01:00,0.0,0.0,10.04,2.97,0.0,10.04,0.0,0.0
2020-01-08 20:10:00+01:00,0.0,0.0,9.54,2.9,0.0,9.54,0.0,0.0
2020-01-08 21:10:00+01:00,0.0,0.0,9.52,2.76,0.0,9.52,0.0,0.0
2020-01-08 22:10:00+01:00,0.0,0.0,9.48,2.62,0.0,9.48,0.0,0.0
2020-01-08 23:10:00+01:00,0.0,0.0,9.38,2.21,0.0,9.38,0.0,0.0
2020-01-09 00:10:00+01:00,0.0,0.0,9.25,2.14,0.0,9.25,0.0,0.0
2020-01-09 01:10:00+01:00,0.0,0.0,9.15,2.34,0.0,9.15,0.0,0.0
2020-01-09 02:10:00+01:00,0.0,0.0,9.2,2.76,0.0,9.2,0.0,0.0
2020-01-09 03:10:00+01:00,0.0,0.0,9.29,3.38,0.0,9.29,0.0,0.0
2020-01-09 04:10:00+01:00,0.0,0.0,9.38,4.0,0.0,9.38,0.0,0.0
2020-01-09 05:10:00+01:00,0.0,0.0,9.47,4.48,0.0,9.47,0.0,0.0
2020-01-09 06:10:00+01:00,0.0,0.0,9.61,4.83,0.0,9.61,0.0,0.0
2020-01-09 07:10:00+01:00,0.0,0.0,9.81,5.03,0.0,9.81,0.0,0.0
2020-01-09 08:10:00+01:00,0.0,0.0,9.76,5.45,0.0,9.76,0.0,0.0
2020-01-09 09:10:00+01:00,7.95,3.6,10.06,5.72,0.0,10.183976994860023,3.6210942985722836,1.028217837437225
2020-01-09 10:10:00+01:00,66.81,9.66,10.39,5.72,0.0,11.431874594540647,30.287456708342635,27.18105463265988
2020-01-09 11:10:00+01:00,65.6,13.97,10.67,5.72,0.0,11.693005139977044,29.709454844046107,26.614749514941938
2020-01-09 12:10:00+01:00,141.95,16.17,10.98,5.79,0.0,13.177245973908576,63.92507268648631,60.0947680960892
2020-01-09 13:10:00+01:00,139.99,16.05,11.17,5.72,0.0,13.353086730874795,63.00007638829712,59.19081391157688
2020-01-09 14:10:00+01:00,98.43,13.63,11.34,5.79,0.0,12.86359930406355,44.37958778326177,40.980251349273374
2020-01-09 15:10:00+01:00,74.36,9.12,11.32,5.59,0.0,12.495919893224702,33.574061842392474,30.400673632473712
2020-01-09 16:10:00+01:00,2.98,2.9,11.24,5.31,0.0,11.288597204193058,1.3516791661701881,0.0
2020-01-09 17:10:00+01:00,0.0,0.0,11.06,5.03,0.0,11.06,0.0,0.0
2020-01-09 18:10:00+01:00,0.0,0.0,10.88,4.9,0.0,10.88,0.0,0.0
2020-01-09 19:10:00+01:00,0.0,0.0,10.74,4.76,0.0,10.74,0.0,0.0
2020-01-09 20:10:00+01:00,0.0,0.0,10.91,4.83,0.0,10.91,0.0,0.0
2020-01-09 21:10:00+01:00,0.0,0.0,10.68,4.76,0.0,10.68,0.0,0.0
2020-01-09 22:10:00+01:00,0.0,0.0,10.37,4.83,0.0,10.37,0.0,0.0
2020-01-09 23:10:00+01:00,0.0,0.0,10.21,4.97,0.0,10.21,0.0,0.0
2020-01-10 00:10:00+01:00,0.0,0.0,9.88,4.97,0.0,9.88,0.0,0.0
2020-01-10 01:10:00+01:00,0.0,0.0,9.72,4.83,0.0,9.72,0.0,0.0
2020-01-10 02:10:00+01:00,0.0,0.0,9.7,4.9,0.0,9.7,0.0,0.0
2020-01-10 03:10:00+01:00,0.0,0.0,9.61,4.9,0.0,9.61,0.0,0.0
2020-01-10 04:10:00+01:00,0.0,0.0,9.39,4.97,0.0,9.39,0.0,0.0
2020-01-10 05:10:00+01:00,0.0,0.0,9.06,4.83,0.0,9.06,0.0,0.0
2020-01-10 06:10:00+01:00,0.0,0.0,8.59,4.83,0.0,8.59,0.0,0.0
2020-01-10 07:10:00+01:00,0.0,0.0,8.02,4.34,0.0,8.02,0.0,0.0
2020-01-10 08:10:00+01:00,0.0,0.0,7.71,3.52,0.0,7.71,0.0,0.0
2020-01-10 09:10:00+01:00,2.98,3.68,7.57,3.45,0.0,7.631319395859912,1.3704249093045804,0.0
2020-01-10 10:10:00+01:00,11.93,9.76,7.76,3.59,0.0,8.000739694403862,5.47871802176671,2.8517980722089877
2020-01-10 11:10:00+01:00,80.3,14.09,7.81,3.79,0.0,9.386872020045715,36.685422784079364,33.44787310767198
2020-01-10 12:10:00+01:00,50.69,16.31,7.85,4.14,0.0,8.80071796179873,23.209063563208243,20.244176703449877
2020-01-10 13:10:00+01:00,63.61,16.2,7.64,3.86,0.0,8.877490856458063,29.116250827387613,26.033523809193856
2020-01-10 14:10:00+01:00,57.64,13.79,7.68,3.86,0.0,8.801348419529049,26.391147276609157,23.363107718459528
2020-01-10 15:10:00+01:00,45.72,9.29,7.41,4.14,0.0,8.267502963374195,20.975416794964996,18.054405645313466
2020-01-10 16:10:00+01:00,4.97,3.08,6.78,4.55,0.0,6.8685570720929405,2.2920948267249206,0.0
2020-01-10 17:10:00+01:00,0.0,0.0,6.24,4.34,0.0,6.24,0.0,0.0
2020-01-10 18:10:00+01:00,0.0,0.0,5.75,3.59,0.0,5.75,0.0,0.0
2020-01-10 19:10:00+01:00,0.0,0.0,5.34,3.1,0.0,5.34,0.0,0.0
2020-01-10 20:10:00+01:00,0.0,0.0,5.15,2.97,0.0,5.15,0.0,0.0
2020-01-10 21:10:00+01:00,0.0,0.0,5.03,2.69,0.0,5.03,0.0,0.0
2020-01-10 22:10:00+01:00,0.0,0.0,4.74,2.48,0.0,4.74,0.0,0.0
2020-01-10 23:10:00+01:00,0.0,0.0,4.65,2.28,0.0,4.65,0.0,0.0
2020-01-11 00:10:00+01:00,0.0,0.0,4.44,2.34,0.0,4.44,0.0,0.0
2020-01-11 01:10:00+01:00,0.0,0.0,4.29,2.41,0.0,4.29,0.0,0.0
2020-01-11 02:10:00+01:00,0.0,0.0,3.96,2.21,0.0,3.96,0.0,0.0
2020-01-11 03:10:00+01:00,0.0,0.0,3.66,2.34,0.0,3.66,0.0,0.0
2020-01-11 04:10:00+01:00,0.0,0.0,3.6,2.28,0.0,3.6,0.0,0.0
2020-01-11 05:10:00+01:00,0.0,0.0,3.36,2.14,0.0,3.36,0.0,0.0
2020-01-11 06:10:00+01:00,0.0,0.0,3.08,2.21,0.0,3.08,0.0,0.0
2020-01-11 07:10:00+01:00,0.0,0.0,2.94,2.41,0.0,2.94,0.0,0.0
2020-01-11 08:10:00+01:00,0.0,0.0,2.84,2.9,0.0,2.84,0.0,0.0
2020-01-11 09:10:00+01:00,12.92,3.77,2.85,3.24,0.0,3.12395168951011,6.041738295975032,3.4044490837011887
2020-01-11 10:10:00+01:00,121.0,9.87,3.23,3.72,0.0,5.6286615072316675,56.061562967114945,52.408092363712626
2020-01-11 11:10:00+01:00,172.95,14.21,3.83,4.14,0.0,7.073769411976533,79.70108751794169,75.50201688983103
2020-01-11 12:10:00+01:00,145.03,16.45,4.37,4.76,0.0,6.88970172902652,66.88054288017157,62.98257588796463
2020-01-11 13:10:00+01:00,168.8,16.36,4.68,5.03,0.0,7.521502090726065,77.65863716898696,73.50836175147215
2020-01-11 14:10:00+01:00,181.31,13.96,4.9,4.9,0.0,7.9984687948595266,83.26528191122291,78.98031084488261
2020-01-11 15:10:00+01:00,170.06,9.47,4.98,4.97,0.0,7.862626943391621,78.13853645865176,73.97682413762696
2020-01-11 16:10:00+01:00,11.93,3.25,4.81,4.41,0.0,5.0262626621516775,5.5397531006777125,2.9117102051080406
2020-01-11 17:10:00+01:00,0.0,0.0,4.39,4.41,0.0,4.39,0.0,0.0
2020-01-11 18:10:00+01:00,0.0,0.0,4.19,4.62,0.0,4.19,0.0,0.0
2020-01-11 19:10:00+01:00,0.0,0.0,4.16,4.83,0.0,4.16,0.0,0.0
2020-01-11 20:10:00+01:00,0.0,0.0,3.83,4.83,0.0,3.83,0.0,0.0
2020-01-11 21:10:00+01:00,0.0,0.0,3.49,4.83,0.0,3.49,0.0,0.0
2020-01-11 22:10:00+01:00,0.0,0.0,3.21,4.9,0.0,3.21,0.0,0.0
2020-01-11 23:10:00+01:00,0.0,0.0,2.97,4.83,0.0,2.97,0.0,0.0
